	sector	country	year	language	sdgs3	sdgs13
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481718/original/NLNG_CEO_Statement_to_UNGC_-_2018.pdf?1576684897	Oil & Gas Producers	Nigeria	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481720/original/Nachhaltigkeitsbericht_DI_2018-2019.pdf?1576687428	Diversified	Germany	2019	German	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481722/original/Sustainability_Report_Altice_Portugal_2018.pdf?1576688307	Fixed Line Telecommunications	Portugal	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481724/original/Nachhaltigkeitsbericht_BDC_2018-2019.pdf?1576688926	Diversified	Germany	2019	German	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481725/original/Rapport_RSE_2018_web.pdf?1576689429	Support Services	France	2019	French	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481727/original/Sustainability_Report_Ambev_2018_-_English_Version.pdf?1576695702	Beverages	Brazil	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481728/original/Relat%C3%B3rio_Anual_e_de_Sustentabilidade_-_Cervejaria_Ambev_2018.pdf?1576695702	Beverages	Brazil	2019	Portuguese	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481730/original/reporte_sostenibildiad_Lima_Airport_Partner_2018.pdf?1576698429	Travel & Leisure	Peru	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481733/original/SSPOFCPR119121816020.pdf?1576704121	General Industrials	United State...	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481738/original/Communication_de_progr%C3%A8s_2019.pdf?1576750348	Industrial Engineering	France	2019	French	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481739/original/Sustainability_Progress_Update_2020.pdf?1576751067	Health Care Equipment & Ser...	Australia	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481741/original/COP_2020_Weematch.pdf?1576751998	General Retailers	France	2019	French	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481743/original/Sustainability_Report_2018_of_Hero_Spain.pdf?1576754823	Food Producers	Spain	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481748/original/191219-TOUTON_COP_2019.pdf?1576763472	Diversified	France	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481751/original/Azelis_COP_2019_-_final.pdf?1576766625	Chemicals	Belgium	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481752/original/2018_Informe_de_Progreso-STIGA_S.L..pdf?1576766809	Support Services	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481753/original/2019_Integrated_Annual_Report.pdf?1576767112	Financial Services	Japan	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481754/original/2019-2020_Climate_Change.pdf?1576767112	Financial Services	Japan	2019	Japanese	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481755/original/2019-2020_Environmentally_Friendly_Property.pdf?1576767112	Financial Services	Japan	2019	Japanese	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481756/original/2019-2020_Natural_Capital.pdf?1576767112	Financial Services	Japan	2019	Japanese	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481757/original/2019-2020_Stewardship_Report.pdf?1576767112	Financial Services	Japan	2019	Japanese	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481758/original/2018_Senior_Report.pdf?1576767112	Financial Services	Japan	2019	Japanese	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481759/original/2019_Senior_Report.pdf?1576767112	Financial Services	Japan	2019	Japanese	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481760/original/2018-2019_Climate_Change.pdf?1576767112	Financial Services	Japan	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481761/original/2018-2019_Environmentally_Friendly_Property.pdf?1576767112	Financial Services	Japan	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481762/original/2018-2019_Natural_Capital.pdf?1577452884	Financial Services	Japan	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481763/original/2018-2019_Stewardship_Report.pdf?1577452884	Financial Services	Japan	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481764/original/FERREYCORP_-_report_2018.pdf?1576770758	General Retailers	Peru	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481767/original/Global_compact-COP_2018_VF.pdf?1576771481	Nonlife Insurance	France	2019	French	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481770/original/2019_ENVIROLAB_COP.pdf?1576781277	Support Services	Panama	2019	Spanish	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481771/original/COP_2019.pdf?1576784038	Software & Computer Services	Brazil	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481772/original/GRI_FINAL_WEB.pdf?1576791107	Construction & Materials	Colombia	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481774/original/COP_CMI_2019.pdf?1576793409	General Industrials	Mexico	2019	Spanish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481776/original/Avasant_COP_and_Social_Responsibility_Report_2019.pdf?1576801557	Software & Computer Services	United State...	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481779/original/A%C5%9Fut_Fiberglass_-_Global_Compact_S%C3%BCrd%C3%BCr%C3%BClebilirlik_Raporu_2019.pdf?1576825802	Chemicals	Turkey	2019	Turkish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481780/original/A%C5%9Fut_Fiberglass_-_Global_Compact_S%C3%BCrd%C3%BCr%C3%BClebilirlik_Raporu_2019.pdf?1576826992	Chemicals	Turkey	2019	Turkish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481781/original/The_Color_Club_UN_Global_Compact_COP_2019_-_Google_Docs.pdf?1576827982	Software & Computer Services	Viet Nam	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481783/original/GW_Communication_on_Progress_2018.pdf?1576830940	Industrial Transportation	Austria	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481784/original/Sustainability_Report_2018_Tag_Systems.pdf?1576831404	General Industrials	Andorra	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481788/original/Management_report_2019.pdf?1576837004	General Industrials	Denmark	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481791/original/2018_Informe_de_Progreso-Metro_Bilbao.pdf?1576838128	Industrial Transportation	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481794/original/orona-memoria-2018_-_copia.pdf?1576842472	Construction & Materials	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481795/original/19122019_INFORME_PROGRESO_2018_ES.pdf?1576842472	Construction & Materials	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481796/original/MEMORIA_FUNDAZIOA_2018.pdf?1576842472	Construction & Materials	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481797/original/20191219174606778.pdf?1576842472	Construction & Materials	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481798/original/201911_O_PacteMondial_VF1.pdf?1576842861	Life Insurance	France	2019	French	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481802/original/APL_AAR2018_20190322.pdf?1576846732	Pharmaceuticals & Biotechno...	Sweden	2019	Swedish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481804/original/MEMORIA_DE_SOSTENIBILIDAD_2018_KUTXABANK.pdf?1576847490	Banks	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481805/original/INFORME_PROGRESO-2018_firmado.pdf?1576847930	Electronic & Electrical Equ...	Spain	2019	Spanish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481806/original/2018_Memoria_de_Sostenibilidad-Logifruit.pdf?1576848254	Industrial Transportation	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481807/original/CSR_Bericht_2018_ohne_leere_Seiten.pdf?1576848986	Travel & Leisure	Austria	2019	German	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481808/original/Druckbericht_short_CSR_2018_ENGLISCH.pdf?1576848986	Travel & Leisure	Austria	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481809/original/EEPD_GmbH_-_COP_2019.pdf?1576850060	Technology Hardware & Equip...	Germany	2019	German	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481810/original/RA_2018_portugues_pg_dupla_NOVO_BAIXA_GRI.pdf?1576850580	Electronic & Electrical Equ...	Brazil	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481814/original/Sustentabilidad_2018_V1.pdf?1576854292	Nonlife Insurance	Chile	2019	Spanish	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481815/original/COP201219-eingereicht.pdf?1576854583	Chemicals	Germany	2019	German	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481816/original/2019_12_20_GCE_communication_sur_le_progres_2019_COP_ML.pdf?1576855180	Support Services	France	2019	French	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481818/original/Informe_jomipsa_2018.pdf?1576858747	Food Producers	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481819/original/Rapport_RSE_Groupe_Menway.pdf?1576858766	Support Services	France	2019	French	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481820/original/Prescriba_CoP_rapport_2019.pdf?1576858818	Health Care Equipment & Ser...	Denmark	2019	Danish	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481821/original/NORD_Architects_COP_2019.pdf?1576858976	Construction & Materials	Denmark	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481825/original/COP_RSE_DD_-_STEM_PROPRETE_2019.pdf?1576862874	Support Services	France	2019	French	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481826/original/Update_CSR_Bericht_2017_v4.pdf?1576864221	Technology Hardware & Equip...	Germany	2019	German	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481827/original/Update_CSR_Report_2017_US_v3.pdf?1576864221	Technology Hardware & Equip...	Germany	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481828/original/Futerra_Global_Compact_Annual_Communication_Dec_2019.pdf?1576865147	Media	United Kingdom	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481830/original/Informe_Pacto_Global_2019V07.pdf?1576879737	Diversified	Ecuador	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481831/original/Informe_sostenibilidad_2018.pdf?1576890081	Support Services	Colombia	2019	Spanish	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481832/original/KPMG-Ukraine-UN-GC-Communication-on-Progress-2018.pdf?1576922096	Support Services	Ukraine	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481833/original/COP_UN_Global_Compact_2017-08_-_2018-12.pdf?1576938412	Fixed Line Telecommunications	Sweden	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481834/original/UNITED_NATIONS_GLOBAL_COMPACT_BIDCO_AFRICA_COP_2019.pdf?1576940333	Food Producers	Kenya	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481837/original/Bavarian_Auto_Group_2019_COP.pdf?1577027581	Automobiles & Parts	Egypt	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481838/original/COP_NASSARABOGADOS_2019_final_3_compressed_%281%29.pdf?1577068188	Support Services	Costa Rica	2019	Spanish	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481839/original/Lettera_Impegno_2018.pdf?1577087778	Gas, Water & Multiutilities	Italy	2019	Italian	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481842/original/COP_Report_2017-2018_PSH_Ver1.pdf?1577095132	Electronic & Electrical Equ...	Myanmar	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481844/original/COP-2019.pdf?1577096521	Electronic & Electrical Equ...	France	2019	French	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481847/original/Memoria_anual_Anexo_y_Carta_2018.pdf?1577102484	Financial Services	Spain	2019	Spanish	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481849/original/informe_sodexo_reducido.pdf?1577105862	Support Services	Chile	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481853/original/COMUNICACIONDEPROGRESOultima_version_final_de_los_finales.pdf?1577112256	Nonlife Insurance	Argentina	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481854/original/COP_Planete_Publique_2019.pdf?1577113911	Support Services	France	2019	French	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481856/original/INFORME_DE_SOSTENIBILIDAD_2018.pdf?1577122004	Gas, Water & Multiutilities	Colombia	2019	Spanish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481857/original/Relat%C3%B3rio_Greening_Pacto_Global.pdf?1577126286	Diversified	Brazil	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481858/original/Hillebrand_Communication_on_Progress.pdf?1577126596	Industrial Transportation	Germany	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481866/original/REPORT_UN_COP_2019.pdf?1577171909	Food Producers	Georgia	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481867/original/2018_AYS_Informe_de_Progreso.pdf?1577176601	Construction & Materials	Spain	2019	Spanish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481868/original/KMG_NC_OUR_2018_EN_1105_1540.pdf?1577182389	Oil & Gas Producers	Kazakhstan	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481869/original/2018_ETI_Communication_on_Progress_%28UN_Global_Compact_Report%29_.pdf?1577188507	Banks	Togo	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481870/original/COP_2018_VF.pdf?1577192665	Electricity	Chile	2019	Spanish	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481871/original/Saybolt_COP_2019_UNGC.pdf?1577194220	Oil & Gas Producers	Netherlands	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481872/original/INFORME_COP_2019_NOBIS_FINAL.pdf?1577203184	Diversified	Ecuador	2019	Spanish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481876/original/201908_csr_report_A4.pdf?1577246477	Personal Goods	Japan	2019	Japanese	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481877/original/CSR_%E5%B0%8F%E5%86%8A%E5%AD%90_0619%E3%83%88%E3%83%B3%E3%83%9C%E3%81%AA%E3%81%97.pdf?1577246477	Personal Goods	Japan	2019	Japanese	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481878/original/Communication_on_Progress_%28COP%29_for_2019_by_Green_Development_Limited_%28GDL%29.pdf?1577248159	Gas, Water & Multiutilities	Ghana	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481880/original/%C4%B0LERLEME_B%C4%B0LD%C4%B0R%C4%B0M%C4%B0_2019_KEY_YAZILIM_%C3%87%C3%96Z%C3%9CMLER%C4%B0_A%C5%9E.pdf?1577259639	Software & Computer Services	Turkey	2019	Turkish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481887/original/Sustentability_COP_2019.pdf?1577339583	Mining	Brazil	2019	Portuguese	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481888/original/Recupera%C3%A7%C3%A3o_de_SAG.pdf?1577339583	Mining	Brazil	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481889/original/CEO_Letter_COP_2019.pdf?1577339583	Mining	Brazil	2019	Portuguese	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481893/original/GLOBAL_COMPACT_2019.pdf?1577348320	Banks	Moldova, Rep...	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481897/original/COP_2018-2019.pdf?1577373051	General Industrials	Argentina	2019	Spanish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481898/original/ESENTTIA_SOSTENIBLE_2018.pdf?1577374391	Diversified	Colombia	2019	Spanish	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481901/original/DNV_GL_Annual_Report_2018__low_res.pdf?1577384571	Support Services	Brazil	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481913/original/global_compact_cop_lunette2019.pdf?1577435029	Health Care Equipment & Ser...	Finland	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481915/original/KOS%C3%89_Report_2019_all.pdf?1577438096	Chemicals	Japan	2019	Japanese	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481917/original/2018-2019_ESG_Full_Report.pdf?1577452884	Financial Services	Japan	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481918/original/2019-2020%E3%80%80ESG_Full_Report.pdf?1577452884	Financial Services	Japan	2019	Japanese	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/481921/original/Memoria_Sostenibilidad_MOBILSOL_-_Pacto_Global.pdf?1577476538	Diversified	Ecuador	2019	Spanish	no	no
